Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Kenya,KEN,2005,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,866378.7265
Kenya,KEN,2004,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,493447.8713
Kenya,KEN,2003,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1384219.986
Kenya,KEN,2002,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,3729344.804
Kenya,KEN,2001,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,2162105.432
Kenya,KEN,2000,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1872109.142
Kenya,KEN,1999,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,906234.0017
Kenya,KEN,1998,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,543185.4504
Kenya,KEN,1997,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,753199.6892
Kenya,KEN,1996,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,815435.4841
Kenya,KEN,1995,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,179183.4937
Kenya,KEN,1994,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,534008.8916
Kenya,KEN,1993,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,59479.39292
Kenya,KEN,1992,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,8155.196163
Kenya,KEN,1991,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,25756.91437
Kenya,KEN,1990,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,125614.876
Kenya,KEN,1989,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,62177.82833
Kenya,KEN,1988,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,94383.94397
Kenya,KEN,1987,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,446735.4952
Kenya,KEN,1986,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,74079.46918
Kenya,KEN,1985,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,11499.90153
Kenya,KEN,1984,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,21272.37927
Kenya,KEN,1983,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,4547.946108
Kenya,KEN,1982,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1024.916643
Kenya,KEN,1981,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1515.093233
Kenya,KEN,1980,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,9724.316317
Kenya,KEN,1979,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,4138.104793
Kenya,KEN,1978,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Kenya,KEN,1977,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Kenya,KEN,1976,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Kenya,KEN,1975,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,28554.15543
Kenya,KEN,1974,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,64194.41653
Kenya,KEN,1973,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,55746.70593
Kenya,KEN,1972,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,29742.78925
Kenya,KEN,1971,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,32260.57887
Kenya,KEN,1970,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,50534.38542
Kenya,KEN,2019,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Kenya,KEN,2018,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.003802187
Kenya,KEN,2017,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.004147625
Kenya,KEN,2016,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.001849859
Kenya,KEN,2015,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.001300511
Kenya,KEN,2014,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.002683955
Kenya,KEN,2013,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.038364373
Kenya,KEN,2012,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.10763899
Kenya,KEN,2011,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.061532173
Kenya,KEN,2010,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.054007569
Kenya,KEN,2009,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.019319317
Kenya,KEN,2008,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.005268857
Kenya,KEN,2007,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.042049444
Kenya,KEN,2006,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.006567372
Kenya,KEN,2005,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0046252
Kenya,KEN,2004,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00309299
Kenya,KEN,2003,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.009391902
Kenya,KEN,2002,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.028629661
Kenya,KEN,2001,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.016840785
Kenya,KEN,2000,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.014886865
Kenya,KEN,1999,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.007122717
Kenya,KEN,1998,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.003889873
Kenya,KEN,1997,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.005819099
Kenya,KEN,1996,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.006898802
Kenya,KEN,1995,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.002053403
Kenya,KEN,1994,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00786948
Kenya,KEN,1993,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.001103183
Kenya,KEN,1992,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.000103827
Kenya,KEN,1991,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.000331154
Kenya,KEN,1990,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.001530656
Kenya,KEN,1989,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.000773454
Kenya,KEN,1988,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.001175146
Kenya,KEN,1987,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.005808609
Kenya,KEN,1986,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00105835
Kenya,KEN,1985,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.000194067
Kenya,KEN,1984,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.000355272
Kenya,KEN,1983,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,7.86E-05
Kenya,KEN,1982,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.66E-05
Kenya,KEN,1981,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2.28E-05
Kenya,KEN,1980,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.000138063
Kenya,KEN,1979,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,6.89E-05
Kenya,KEN,1978,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Kenya,KEN,1977,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Kenya,KEN,1976,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Kenya,KEN,1975,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.000901779
Kenya,KEN,1974,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.002235058
Kenya,KEN,1973,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.002322716
Kenya,KEN,1972,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.001434609
Kenya,KEN,1971,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.001839474
Kenya,KEN,1970,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.003197271
Kenya,KEN,2019,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,11899877.63
Kenya,KEN,2018,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2544545.127
Kenya,KEN,2017,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2016,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2015,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2014,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2013,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2012,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2011,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2010,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2009,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2008,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2007,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2006,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2005,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2004,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2003,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2002,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2001,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2000,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1999,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1998,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1997,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1996,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1995,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1994,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1993,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1992,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1991,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1990,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1989,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1988,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1987,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1986,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1985,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1984,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1983,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1982,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1981,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1980,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1979,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1978,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1977,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1976,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1975,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1974,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1973,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1972,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,1971,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0
Kenya,KEN,2019,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.012713544
Kenya,KEN,2018,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.002948488
Kenya,KEN,2017,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2016,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2015,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2014,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2013,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2012,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2011,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2010,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2009,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2008,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2007,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2006,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2005,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2004,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2003,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2002,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2001,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2000,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1999,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1998,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1997,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1996,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1995,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1994,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1993,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1992,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1991,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1990,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1989,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1988,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1987,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1986,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1985,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1984,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1983,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1982,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1981,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1980,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1979,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1978,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1977,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1976,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1975,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1974,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1973,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1972,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,1971,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0
Kenya,KEN,2019,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.56728293
Kenya,KEN,2018,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.717164753
Kenya,KEN,2017,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.312052444
Kenya,KEN,2016,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.561493912
Kenya,KEN,2015,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.617023807
Kenya,KEN,2014,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.641924694
Kenya,KEN,2013,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.714454634
Kenya,KEN,2012,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.927903844
Kenya,KEN,2011,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.986950538
Kenya,KEN,2010,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.891967898
Kenya,KEN,2009,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.27042635
Kenya,KEN,2008,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.188128972
Kenya,KEN,2007,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.157739575
Kenya,KEN,2006,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.709971526
Kenya,KEN,2005,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.226668393
Kenya,KEN,2004,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.944766157
Kenya,KEN,2003,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.423352633
Kenya,KEN,2002,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.815490794
Kenya,KEN,2001,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.539084793
Kenya,KEN,2000,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.647289047
Kenya,KEN,1999,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.555653155
Kenya,KEN,1998,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.043676457
Kenya,KEN,1997,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.0510317
Kenya,KEN,1996,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.239764706
Kenya,KEN,1995,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.811241686
Kenya,KEN,1994,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.285227139
Kenya,KEN,1993,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.231340642
Kenya,KEN,1992,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.521249397
Kenya,KEN,1991,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.244227036
Kenya,KEN,1990,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.963152027
Kenya,KEN,1989,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.634560339
Kenya,KEN,1988,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.432295791
Kenya,KEN,1987,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.264492029
Kenya,KEN,1986,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.087926502
Kenya,KEN,1985,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.000194067
Kenya,KEN,1984,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.000355272
Kenya,KEN,1983,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,7.86E-05
Kenya,KEN,1982,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.66E-05
Kenya,KEN,1981,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.28E-05
Kenya,KEN,1980,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.000138063
Kenya,KEN,1979,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,6.89E-05
Kenya,KEN,1978,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0
Kenya,KEN,1977,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0
Kenya,KEN,1976,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0
Kenya,KEN,1975,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.000901779
Kenya,KEN,1974,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.002235058
Kenya,KEN,1973,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.002322716
Kenya,KEN,1972,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.001434609
Kenya,KEN,1971,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.001839474
Kenya,KEN,2019,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Kenya,KEN,2018,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.004683045
Kenya,KEN,2017,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.005305597
Kenya,KEN,2016,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.002376595
Kenya,KEN,2015,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.001673656
Kenya,KEN,2014,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.003449909
Kenya,KEN,2013,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.049461419
Kenya,KEN,2012,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.146970593
Kenya,KEN,2011,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.083040767
Kenya,KEN,2010,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.075714674
Kenya,KEN,2009,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.028054797
Kenya,KEN,2008,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.007918805
Kenya,KEN,2007,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.058865865
Kenya,KEN,2006,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00912122
Kenya,KEN,2005,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.006413603
Kenya,KEN,2004,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.004443376
Kenya,KEN,2003,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.013250154
Kenya,KEN,2002,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.029161946
Kenya,KEN,2001,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.024045306
Kenya,KEN,2000,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.020036282
Kenya,KEN,1999,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.009555595
Kenya,KEN,1998,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.004794459
Kenya,KEN,1997,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.007330306
Kenya,KEN,1996,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.008943142
